order_id,customer_id,product_id,order_date,quantity,gross_revenue,discount_applied,shipping_cost
O145057,C00842,P10110,2024-11-26,1,200.71,0.0,12.06
O132507,C00606,P10071,2024-09-23,1,92.2,9.21,7.21
O125403,C00664,P10111,2024-06-16,1,37.17,0.0,6.04
O126939,C00470,P10063,2024-07-31,1,224.96,0.0,8.59
O109112,C00561,P10240,2024-02-07,2,348.77,52.31,14.76
O150048,C04045,P10304,2024-09-17,3,158.94,0.0,0.08
O128188,C03894,P10302,2024-04-22,1,21.4,0.0,9.86
O135124,C00082,P10054,2024-10-04,2,158.25,0.0,12.46
O126229,C04425,P10267,2024-12-01,4,24411.51,0.0,4.48
O107441,C00217,P10269,2024-12-16,1,3708.75,741.75,7.81
O135194,C00324,P10069,2024-01-16,1,37.5,0.0,5.33
O134008,C04610,P10053,2024-07-22,1,82.71,0.0,12.45
O106221,C04015,P10256,2024-08-01,1,421.07,0.0,0.04
O103175,C00567,P10262,2024-10-31,1,380.48,57.07,12.35
O118773,C02195,P10024,2024-11-13,1,157.82,23.67,14.97
O148335,C00830,P10209,2024-11-26,1,59.99,0.0,8.53
O113382,C02710,P10168,2024-07-07,1,1030.17,0.0,13.25
O117330,C00558,P10142,2024-11-29,1,1056.72,0.0,2.44
O132373,C01431,P10144,2024-10-02,1,361.69,36.17,5.0
O123590,C04381,P10078,2024-10-14,1,119.6,0.0,12.27
O134162,C02984,P10319,2024-04-15,1,22.0,0.0,12.68
O144954,C03337,P10133,2024-08-11,1,212.13,31.82,13.88
O120352,C02643,P10191,2024-02-20,1,59.57,5.96,14.5
O121462,C01384,P10264,2024-10-04,1,44.24,8.85,10.44
O107625,C00231,P10174,2024-05-04,1,465.17,0.0,4.38
O120616,C00669,P10152,2024-09-25,1,878.16,0.0,7.41
O121504,C03618,P10274,2024-08-23,1,2653.75,0.0,4.08
O128864,C04334,P10244,2024-10-25,1,407.25,0.0,3.72
O111482,C00530,P10284,2024-01-08,2,110.04,0.0,7.34
O146442,C02458,P10116,2024-06-29,1,177.3,0.0,14.49
O106856,C03473,P10319,2024-10-15,1,22.0,0.0,4.72
O137332,C00650,P10195,2024-07-06,1,89.22,0.0,5.77
O108745,C01324,P10021,2024-07-10,2,41.34,0.0,0.95
O107703,C04193,P10276,2024-12-03,1,4408.16,0.0,1.52
O141814,C01713,P10039,2024-05-26,3,333.67,0.0,10.44
O120489,C01119,P10305,2024-12-25,2,31.12,0.0,12.07
O115461,C03583,P10076,2024-07-02,1,36.96,0.0,7.67
O102765,C02253,P10041,2024-07-14,2,139.2,27.84,1.71
O132952,C04663,P10088,2024-12-23,1,315.56,94.66,14.21
O131374,C04310,P10220,2024-12-12,1,22.44,3.36,7.47
O109315,C03401,P10110,2024-01-25,3,361.28,18.07,3.88
O131208,C04714,P10213,2024-10-01,2,84.0,0.0,2.71
O138846,C02156,P10021,2024-11-14,1,32.04,0.0,0.04
O123343,C04135,P10064,2024-09-03,1,16.15,0.0,13.13
O108101,C04705,P10279,2024-10-03,1,47.27,9.45,8.37
O145523,C01235,P10221,2024-08-23,2,77.38,7.74,4.6
O135244,C00891,P10177,2024-05-27,1,107.92,5.4,2.11
O128849,C01711,P10025,2024-12-21,2,332.46,16.62,1.05
O132442,C02438,P10060,2024-09-23,2,281.64,42.25,6.79
O135408,C03936,P10061,2024-01-21,2,134.94,20.24,11.68
O105647,C01774,P10222,2024-12-01,1,111.98,0.0,12.62
O103813,C04250,P10130,2024-11-24,1,188.35,9.42,1.11
O147913,C03509,P10152,2024-07-16,2,2634.48,263.44,5.23
O100404,C02026,P10117,2024-04-27,1,66.62,0.0,7.26
O109220,C04578,P10307,2024-10-11,1,50.76,0.0,8.48
O128885,C03118,P10160,2024-09-22,2,1340.68,0.0,10.03
O104082,C03181,P10075,2024-08-12,1,247.29,0.0,8.64
O113030,C00217,P10270,2024-12-21,4,28731.78,2873.18,0.08
O131807,C03984,P10206,2024-08-25,1,81.65,12.25,2.51
O124822,C04609,P10289,2024-05-02,2,63.82,0.0,5.62
O149962,C02443,P10008,2024-12-16,1,65.2,0.0,11.34
O122226,C02293,P10232,2024-05-01,2,824.09,0.0,2.75
O116489,C00753,P10243,2024-12-14,2,79.08,0.0,4.31
O134967,C02350,P10166,2024-12-14,2,83.82,0.0,10.17
O146035,C03617,P10234,2024-07-14,4,464.6,69.69,6.04
O135344,C00435,P10110,2024-04-10,2,401.42,0.0,5.29
O127694,C01235,P10009,2024-12-13,1,86.27,0.0,0.11
O120318,C01420,P10310,2024-10-21,1,16.72,0.0,1.86
O131712,C01091,P10082,2024-12-01,2,72.36,3.62,7.19
O117183,C01340,P10236,2024-11-03,2,115.68,0.0,3.92
O136810,C04890,P10133,2024-11-01,1,318.2,0.0,4.54
O147700,C00842,P10054,2024-08-17,1,52.75,5.28,4.64
O119488,C04986,P10085,2024-11-24,1,196.17,39.23,5.03
O110489,C04292,P10118,2024-03-08,1,86.85,4.34,3.12
O115168,C04243,P10101,2024-05-11,1,56.87,5.69,9.51
O130557,C03709,P10229,2024-09-25,1,19.56,0.0,2.43
O128767,C03129,P10191,2024-07-12,1,59.57,0.0,0.34
O140795,C03153,P10229,2024-04-14,3,35.97,5.4,12.29
O145028,C04812,P10058,2024-07-17,4,885.66,0.0,1.53
O114165,C00116,P10236,2024-10-29,1,38.56,11.57,10.65
O132282,C03761,P10225,2024-08-24,1,111.18,0.0,4.92
O148250,C02470,P10302,2024-10-27,1,13.56,2.71,5.89
O144085,C01883,P10303,2024-05-21,1,18.73,0.94,9.2
O139935,C04244,P10176,2024-09-12,1,798.97,0.0,9.81
O119049,C02738,P10038,2024-11-21,3,426.78,21.34,8.99
O111888,C04318,P10080,2024-10-24,4,443.31,0.0,12.21
O111833,C04332,P10088,2024-10-26,1,210.37,0.0,7.87
O111732,C01939,P10119,2024-10-06,1,305.64,0.0,2.86
O113957,C04203,P10215,2024-06-08,2,39.46,5.92,14.96
O113472,C01383,P10026,2024-08-21,3,790.59,39.52,12.66
O117233,C01459,P10281,2024-02-16,1,15.09,0.0,14.22
O109956,C04401,P10140,2024-05-30,1,535.38,26.77,5.55
O145774,C04236,P10224,2024-01-26,1,58.28,0.0,4.42
O100056,C01345,P10013,2024-12-03,1,45.55,0.0,6.49
O114901,C01387,P10128,2024-09-19,1,281.48,,8.69
O128310,C00438,P10040,2024-10-01,1,157.41,15.74,13.61
O146533,C01697,P10202,2024-01-25,1,34.24,0.0,12.3
O128216,C02342,P10158,2024-12-10,2,1011.04,0.0,4.64
O139228,C04751,P10162,2024-10-11,4,6881.82,0.0,11.1
O142755,C03419,P10037,2024-10-22,1,197.44,29.61,11.93
O127880,C04637,P10164,2024-09-18,1,777.04,0.0,3.96
O124371,C03373,P10308,2024-07-27,1,11.18,0.0,13.64
O123354,C02009,P10020,2024-01-22,1,35.14,0.0,4.54
O119741,C03419,P10020,2024-07-26,1,52.71,2.64,2.27
O142397,C02091,P10153,2024-12-17,1,600.07,0.0,0.8
O132679,C01174,P10143,2024-12-25,1,572.08,85.81,0.11
O110477,C02689,P10178,2024-04-25,2,67.38,0.0,6.8
O115917,C03410,P10189,2024-09-22,1,74.79,3.74,11.23
O139750,C03462,P10005,2024-11-07,1,27.6,4.14,8.86
O102652,C02738,P10286,2024-11-25,1,28.62,0.0,12.13
O130943,C01159,P10119,2024-07-21,1,197.19,0.0,7.72
O150131,C02877,P10112,2024-11-20,1,86.91,0.0,13.06
O148672,C01829,P10282,2024-12-24,2,52.46,0.0,9.89
O142267,C02353,P10089,2024-07-10,1,281.65,0.0,9.69
O110355,C03419,P10209,2024-06-25,1,94.72,9.48,11.82
O142487,C00954,P10125,2024-04-14,2,181.24,0.0,3.14
O100237,C03844,P10160,2024-10-04,1,1005.51,0.0,7.45
O139645,C04088,P10046,2024-01-11,3,632.38,0.0,4.51
O117306,C02195,P10009,2024-07-20,1,129.4,0.0,4.97
O118960,C04822,P10071,2024-02-06,1,97.05,4.85,4.67
O101501,C01674,P10271,2024-11-14,1,2177.64,0.0,12.36
O135661,C00866,P10173,2024-09-01,1,732.68,0.0,10.77
O146929,C02386,P10300,2024-09-27,1,25.17,0.0,12.36
O147065,C03852,P10294,2024-03-27,1,22.72,3.41,12.95
O141765,C03119,P10193,2024-08-25,1,31.13,0.0,8.02
O112995,C01591,P10021,2024-04-06,1,20.67,0.0,10.39
O101790,C02374,P10083,2024-12-27,1,103.03,0.0,1.6
O104112,C04929,P10224,2024-08-06,1,58.28,5.82,8.59
O116740,C03267,P10072,2024-10-18,1,62.0,6.2,12.04
O106715,C03372,P10098,2024-10-19,1,330.8,0.0,0.09
O104168,C03967,P10125,2024-02-10,1,147.85,0.0,9.86
O128665,C00577,P10285,2024-02-07,3,104.19,0.0,14.48
O128817,C04872,P10135,2024-06-14,3,734.13,110.12,8.84
O143141,C00186,P10238,2024-09-28,4,196.57,0.0,0.29
O116272,C04173,P10204,2024-10-29,1,123.36,6.17,14.93
O111912,C03784,P10222,2024-11-08,1,70.92,14.18,0.56
O104948,C02478,P10293,2024-09-25,2,35.82,1.78,3.01
O130856,C02828,P10319,2024-12-11,1,33.0,0.0,1.49
O111110,C01631,P10275,2024-11-09,3,8378.25,0.0,9.4
O143409,C03509,P10215,2024-03-06,1,29.6,0.0,7.87
O148051,C01584,P10202,2024-10-03,2,102.72,5.13,14.93
O110340,C02416,P10194,2024-10-22,1,69.55,0.0,9.22
O114983,C01180,P10227,2024-12-23,1,17.12,0.0,6.3
O102541,C02104,P10305,2024-12-23,1,15.06,0.0,6.77
O107350,C01231,P10284,2024-09-11,1,85.28,0.0,14.04
O109332,C04499,P10050,2024-06-06,2,40.38,0.0,3.08
O132927,C02511,P10097,2024-12-27,1,108.32,0.0,6.28
O147639,C03141,P10136,2024-10-13,1,392.17,0.0,14.28
O133604,C00130,P10101,2024-09-18,1,56.87,0.0,8.14
O117772,C01247,P10189,2024-02-15,2,149.58,7.48,9.97
O120200,C04355,P10034,2024-12-05,1,25.94,0.0,0.6
O127680,C04603,P10159,2024-11-13,1,208.81,0.0,8.04
O119366,C04891,P10195,2024-09-16,2,178.44,0.0,14.95
O117352,C01294,P10100,2024-11-12,1,304.09,0.0,6.33
O130179,C02835,P10043,2024-07-28,1,135.39,6.77,1.06
O140241,C02844,P10118,2024-04-01,2,173.7,0.0,1.41
O135951,C00683,P10273,2024-11-28,1,922.36,0.0,13.26
O150197,C01713,P10013,2024-06-30,1,71.93,0.0,1.37
O119816,C00854,P10087,2024-03-04,1,197.1,0.0,4.7
O145518,C03242,P10000,2024-02-15,2,153.6,0.0,2.84
O148531,C01976,P10140,2024-05-28,1,1070.76,0.0,2.02
O148463,C04213,P10162,2024-07-15,1,1720.46,86.02,3.55
O139255,C00418,P10008,2024-08-30,1,97.8,0.0,2.35
O120414,C00504,P10263,2024-12-06,2,396.74,0.0,0.77
O120909,C04946,P10269,2024-04-02,1,2472.5,0.0,9.21
O128788,C00493,P10270,2024-06-21,3,14365.89,0.0,5.39
O105264,C00790,P10120,2024-10-11,4,1696.38,0.0,4.44
O132865,C03484,P10204,2024-03-02,1,82.24,0.0,1.34
O105142,C04648,P10115,2024-10-26,1,240.5,48.1,0.08
O133512,C02804,P10093,2024-10-29,1,246.99,0.0,5.36
O112072,C02214,P10270,2024-01-24,1,4788.63,718.29,2.39
O101308,C00302,P10175,2024-10-29,1,616.19,30.81,14.45
O144865,C03188,P10028,2024-12-06,1,29.6,0.0,5.23
O124906,C03229,P10273,2024-09-22,1,922.36,0.0,13.14
O100022,C04213,P10112,2024-06-17,1,130.36,19.56,9.17
O112560,C04690,P10304,2024-06-25,1,34.18,0.0,14.39
O117042,C00584,P10050,2024-09-18,1,20.19,0.0,11.49
O147038,C02810,P10188,2024-07-26,1,115.92,0.0,10.14
O142290,C03557,P10124,2024-11-17,1,289.45,0.0,6.88
O123662,C04438,P10317,2024-11-17,1,13.57,0.0,6.38
O138639,C00217,P10288,2024-12-24,1,23.48,0.0,3.86
O112078,C02363,P10078,2024-05-12,1,125.9,0.0,5.67
O138126,C00259,P10258,2024-08-14,1,272.82,40.92,5.53
O116561,C04606,P10312,2024-12-12,3,120.45,0.0,9.27
O118430,C01517,P10291,2024-09-01,1,50.43,10.08,7.76
O124329,C02660,P10161,2024-07-04,1,800.73,0.0,14.99
O139297,C02299,P10125,2024-05-26,1,95.39,0.0,2.61
O135544,C02027,P10165,2024-02-07,2,886.54,0.0,8.54
O132540,C00820,P10282,2024-12-01,2,81.31,0.0,11.02
O111135,C04254,P10130,2024-02-14,2,565.05,0.0,13.93
O141629,C04046,P10288,2024-06-28,3,46.95,0.0,10.17
O146058,C02615,P10145,2024-01-12,4,243.36,0.0,11.86
O110365,C03810,P10216,2024-12-11,1,88.04,0.0,1.0
O132850,C04213,P10217,2024-06-17,1,22.35,0.0,3.04
O111978,C02749,P10259,2024-12-07,2,1333.59,0.0,5.1
O140609,C04105,P10063,2024-09-05,1,149.97,0.0,4.37
O123617,C01192,P10028,2024-09-25,1,29.6,0.0,14.13
O128239,C04029,P10264,2024-08-29,1,42.03,6.31,11.46
O113981,C01737,P10133,2024-04-21,1,212.13,0.0,0.42
O145409,C04464,P10307,2024-10-01,1,53.43,0.0,0.54
O108684,C00654,P10269,2024-07-09,4,9395.5,0.0,13.23
O113266,C00778,P10009,2024-09-20,1,81.96,4.09,10.56
O111598,C02748,P10202,2024-10-27,4,130.11,0.0,4.71
O139357,C02360,P10135,2024-07-25,1,232.47,34.87,3.21
O107460,C00162,P10101,2024-04-10,1,56.87,11.37,3.04
O140211,C04494,P10190,2024-05-25,1,26.54,1.32,7.09
O126887,C03199,P10224,2024-09-27,4,155.4,31.08,7.52
O119825,C03764,P10179,2024-12-07,2,2259.54,0.0,7.67
O124845,C02805,P10091,2024-05-05,1,417.24,62.58,2.88
O134584,C01131,P10034,2024-10-11,1,25.94,0.0,6.54
O143898,C02166,P10133,2024-09-09,1,212.13,,4.06
O127290,C03177,P10118,2024-07-12,1,86.85,4.34,12.53
O104989,C03858,P10311,2024-11-05,1,27.26,0.0,9.47
O137218,C01106,P10146,2024-06-27,1,991.56,0.0,7.29
O140446,C00738,P10182,2024-11-06,1,80.94,12.14,8.19
O139399,C03942,P10205,2024-01-09,2,68.36,3.42,13.34
O139121,C01251,P10164,2024-12-08,2,1036.06,0.0,4.87
O135826,C03564,P10021,2024-07-19,1,20.67,0.0,10.73
O125100,C03773,P10180,2024-11-06,1,39.83,0.0,2.17
O121544,C01907,P10303,2024-12-07,1,29.03,4.36,3.76
O123422,C02975,P10220,2024-07-21,2,29.92,0.0,10.28
O131957,C04310,P10020,2024-07-06,3,158.13,0.0,10.41
O126585,C04988,P10159,2024-12-19,3,939.64,0.0,10.55
O146220,C02461,P10141,2024-05-26,1,466.31,139.89,6.29
O122221,C02447,P10013,2024-02-29,2,95.9,0.0,14.45
O107913,C04497,P10029,2024-10-31,2,44.92,0.0,5.33
O121927,C03656,P10199,2024-12-08,2,139.14,13.91,6.64
O142058,C04748,P10244,2024-10-24,1,664.45,0.0,9.58
O145768,C04902,P10119,2024-05-26,1,197.19,19.72,9.23
O145788,C01519,P10136,2024-08-07,1,392.17,0.0,12.02
O119009,C02433,P10191,2024-07-12,1,89.36,0.0,11.97
O106758,C04388,P10007,2024-05-26,1,67.5,0.0,1.95
O108391,C03697,P10043,2024-01-05,1,67.69,0.0,10.34
O129679,C04275,P10060,2024-04-01,1,88.94,13.34,4.78
O140918,C03491,P10174,2024-10-19,1,465.17,0.0,9.58
O120004,C00010,P10229,2024-05-22,1,7.57,0.0,6.39
O128490,C02924,P10249,2024-06-06,1,438.99,0.0,5.78
O111596,C00230,P10150,2024-08-13,1,81.44,0.0,1.98
O129337,C02809,P10314,2024-08-25,1,9.91,0.0,11.31
O132357,C03250,P10309,2024-01-07,2,99.84,0.0,5.44
O124290,C04962,P10291,2024-05-04,1,50.43,0.0,12.29
O123770,C00650,P10171,2024-01-04,1,228.51,34.28,14.05
O103049,C00834,P10209,2024-02-21,1,63.15,0.0,8.73
O134651,C04392,P10295,2024-07-31,1,15.22,0.76,11.65
O126250,C04617,P10194,2024-08-21,2,139.1,0.0,6.35
O145739,C02671,P10155,2024-12-22,1,540.79,0.0,5.54
O103752,C00008,P10200,2024-12-03,1,15.64,2.35,4.72
O116243,C02633,P10273,2024-10-28,1,876.24,43.81,0.95
O123730,C00415,P10220,2024-08-16,2,28.42,1.42,1.64
O103968,C04088,P10103,2024-01-17,2,118.29,0.0,11.69
O116695,C01566,P10258,2024-11-14,1,281.91,14.09,11.58
O128265,C02743,P10163,2024-10-14,2,1352.74,202.91,3.0
O139775,C03652,P10309,2024-11-18,1,74.88,11.24,3.08
O144033,C01463,P10070,2024-03-25,1,165.11,0.0,9.36
O125636,C01818,P10168,2024-12-25,1,1030.17,0.0,1.97
O135874,C02446,P10247,2024-12-26,1,329.08,0.0,1.34
O102365,C03783,P10303,2024-12-12,1,28.1,0.0,6.48
O143335,C00755,P10068,2024-07-28,1,150.9,0.0,9.81
O136057,C01824,P10108,2024-12-17,1,156.56,15.66,1.72
O138261,C01753,P10218,2024-04-22,1,20.96,0.0,10.39
O119124,C00162,P10239,2024-10-27,1,436.8,0.0,11.5
O102694,C04494,P10110,2024-10-16,1,301.06,15.06,3.27
O137467,C01789,P10221,2024-05-11,2,116.07,0.0,10.27
O143635,C03356,P10084,2024-05-18,1,32.73,0.0,13.12
O130780,C00910,P10207,2024-09-30,2,119.62,0.0,4.36
O133631,C01679,P10107,2024-04-30,1,324.8,0.0,4.4
O132570,C01802,P10260,2024-10-28,3,1239.66,0.0,7.53
O148942,C00268,P10291,2024-10-24,1,50.43,5.04,0.09
O118834,C02195,P10304,2024-12-23,1,51.27,0.0,10.66
O108898,C04433,P10047,2024-09-15,2,440.85,22.04,4.9
O145358,C04014,P10242,2024-12-26,1,420.45,0.0,4.2
O103207,C03833,P10189,2024-11-09,2,142.1,0.0,11.2
O131565,C04708,P10317,2024-08-12,1,13.57,0.0,0.73
O136238,C00942,P10089,2024-07-10,1,422.48,0.0,7.47
O116062,C02058,P10210,2024-03-20,3,131.24,0.0,5.11
O119179,C01659,P10039,2024-12-13,1,74.15,0.0,8.64
O149611,C01850,P10315,2024-12-07,1,42.84,0.0,3.09
O134590,C04120,P10129,2024-07-16,1,166.55,16.65,5.21
O133086,C04494,P10164,2024-05-31,1,777.04,38.85,8.51
O147276,C04283,P10184,2024-04-15,1,24.05,1.2,5.85
O146949,C00070,P10257,2024-08-05,1,37.47,0.0,7.89
O133110,C04258,P10086,2024-05-13,1,237.76,23.78,3.43
O101942,C02818,P10244,2024-11-08,1,643.02,0.0,0.74
O149665,C03894,P10154,2024-11-09,2,2878.02,0.0,9.5
O134649,C00688,P10043,2024-12-19,1,135.39,27.08,5.43
O134611,C00508,P10243,2024-12-02,1,39.54,1.98,10.01
O123834,C01414,P10216,2024-06-26,1,88.04,0.0,8.63
O128484,C03300,P10035,2024-04-26,2,427.26,42.72,10.85
O123745,C00407,P10273,2024-11-14,1,922.36,0.0,9.97
O127238,C04015,P10007,2024-11-14,1,45.0,2.25,5.29
O114436,C04685,P10191,2024-12-23,3,169.77,0.0,4.72
O140334,C03419,P10215,2024-08-13,3,88.78,17.76,13.1
O116985,C02195,P10086,2024-06-29,3,713.3,0.0,1.95
O134861,C00796,P10214,2024-10-06,2,73.56,0.0,3.03
O110984,C04001,P10307,2024-09-15,1,82.82,16.57,4.13
O134241,C01993,P10008,2024-03-30,1,97.8,0.0,12.36
O137359,C00814,P10317,2024-11-24,2,42.07,0.0,4.7
O140486,C00176,P10167,2024-02-12,2,158.1,0.0,5.08
O116842,C03989,P10060,2024-06-05,1,148.23,0.0,14.1
O113755,C02983,P10051,2024-05-07,1,63.53,0.0,10.29
O128982,C03760,P10278,2024-07-13,1,22.46,1.12,10.75
O134431,C01097,P10212,2024-06-12,1,12.72,0.0,12.66
O142821,C03337,P10271,2024-04-25,1,1451.76,0.0,8.13
O147101,C00357,P10149,2024-10-26,1,719.06,71.91,7.19
O148185,C02749,P10098,2024-03-15,1,330.8,0.0,11.79
O129047,C01012,P10220,2024-12-10,2,29.92,0.0,0.44
O112698,C00919,P10027,2024-08-19,3,340.95,0.0,7.7
O105945,C01890,P10088,2024-04-09,1,210.37,0.0,6.0
O110632,C00854,P10031,2024-07-10,1,151.74,0.0,2.92
O105331,C00899,P10248,2024-07-11,1,270.97,0.0,12.05
O116377,C00032,P10181,2024-12-08,1,45.58,0.0,11.5
O117284,C03708,P10172,2024-10-24,1,246.62,12.33,1.78
O111420,C04637,P10108,2024-12-08,1,156.56,0.0,5.02
O115696,C04386,P10203,2024-10-06,1,39.91,0.0,13.54
O102461,C03477,P10288,2024-12-22,3,72.77,14.55,12.49
O129874,C01758,P10097,2024-11-18,1,108.32,32.5,11.07
O121024,C04754,P10256,2024-06-12,1,652.66,0.0,7.86
O143339,C03392,P10263,2024-10-16,1,198.37,39.67,10.25
O141515,C03073,P10140,2024-02-28,1,1070.76,53.54,0.81
O129226,C04310,P10091,2024-08-31,1,417.24,0.0,5.6
O119115,C04939,P10182,2024-10-02,1,80.94,0.0,10.43
O100114,C01559,P10009,2024-12-31,1,129.4,0.0,0.36
O125174,C01340,P10136,2024-11-13,1,392.17,58.83,14.58
O114948,C04159,P10103,2024-08-31,4,236.58,35.49,14.55
O128818,C00217,P10072,2024-12-10,2,186.0,0.0,12.2
O115531,C01711,P10225,2024-07-18,1,68.14,0.0,9.22
O122350,C02547,P10021,2024-12-09,1,20.67,4.13,1.78
O141767,C02120,P10131,2024-01-02,1,50.62,0.0,13.41
O137885,C00452,P10162,2024-12-11,3,3440.91,344.09,0.17
O114559,C04360,P10005,2024-12-12,1,27.6,0.0,5.25
O111533,C03840,P10280,2024-06-19,1,44.61,0.0,14.49
O147425,C01584,P10235,2024-09-28,1,37.84,1.89,4.98
O139692,C00354,P10262,2024-09-26,1,361.46,0.0,5.84
O134895,C01936,P10074,2024-03-23,3,66.95,13.39,1.82
O109507,C00790,P10045,2024-08-21,1,52.1,10.42,12.43
O110887,C03049,P10109,2024-11-14,1,188.47,28.27,0.06
O128859,C04047,P10094,2024-11-04,3,490.8,0.0,6.17
O129635,C01083,P10269,2024-05-12,1,2472.5,0.0,11.94
O145486,C04283,P10261,2024-12-16,2,874.12,0.0,6.72
O127019,C02116,P10027,2024-08-22,2,227.3,34.1,2.61
O104165,C00215,P10062,2024-08-08,2,105.22,0.0,7.21
O139371,C03634,P10011,2024-03-21,2,126.4,0.0,3.97
O120507,C02961,P10139,2024-07-01,1,320.36,0.0,1.39
O143532,C04196,P10221,2024-07-13,2,116.07,0.0,1.28
O137060,C01061,P10301,2024-09-05,3,51.6,0.0,0.19
O137381,C04741,P10107,2024-12-03,2,411.41,0.0,9.81
O121580,C01391,P10037,2024-03-30,2,263.26,0.0,3.89
O101174,C00953,P10217,2024-11-05,1,14.9,0.0,1.67
O146636,C04069,P10206,2024-11-24,1,85.95,12.89,8.31
O129970,C04855,P10264,2024-11-10,1,42.03,6.31,9.71
O128780,C01290,P10319,2024-04-07,1,22.0,0.0,10.4
O135534,C04076,P10232,2024-12-23,2,867.46,0.0,12.89
O128086,C04723,P10151,2024-09-13,4,3961.5,0.0,4.83
O119216,C04005,P10262,2024-01-24,1,228.29,0.0,9.49
O120155,C00130,P10037,2024-09-02,1,131.63,0.0,10.41
O141498,C03746,P10250,2024-05-15,1,480.31,0.0,2.11
O126174,C01026,P10042,2024-03-29,1,66.31,9.95,1.8
O124313,C03197,P10013,2024-03-03,2,143.85,0.0,12.01
O114140,C00650,P10119,2024-02-14,1,197.19,0.0,9.53
O121935,C04167,P10130,2024-07-15,3,565.05,0.0,7.83
O125527,C00217,P10128,2024-12-31,1,422.22,0.0,0.59
O112352,C00926,P10225,2024-01-14,1,43.04,8.61,5.2
O113384,C00589,P10135,2024-10-26,1,232.47,23.25,4.11
O124539,C02266,P10049,2024-09-16,1,19.19,0.0,13.76
O142569,C04300,P10099,2024-10-26,1,253.9,0.0,4.01
O146608,C02429,P10226,2024-12-23,2,85.58,17.12,1.78
O148806,C01679,P10170,2024-01-03,1,301.32,0.0,5.21
O138903,C01741,P10208,2024-09-26,1,48.06,0.0,1.63
O123229,C04988,P10288,2024-08-11,1,23.48,0.0,14.94
O124232,C02405,P10314,2024-05-22,2,19.82,1.98,12.69
O104697,C02828,P10300,2024-08-29,1,25.17,0.0,2.36
O138657,C01258,P10005,2024-05-11,1,18.4,0.92,13.78
O115027,C04731,P10142,2024-10-29,3,3170.16,951.04,9.63
O114509,C04690,P10225,2024-08-25,1,71.73,0.0,13.02
O110680,C00871,P10007,2024-12-22,1,67.5,0.0,5.45
O103406,C01819,P10219,2024-12-20,1,98.86,0.0,14.53
O147846,C02249,P10025,2024-05-23,1,174.98,8.75,8.8
O136308,C00815,P10111,2024-12-31,1,35.31,0.0,9.23
O148609,C03225,P10039,2024-11-24,2,148.3,0.0,4.94
O148685,C03283,P10171,2024-11-04,1,342.76,0.0,0.42
O122635,C04226,P10168,2024-12-19,4,6181.02,0.0,0.54
O136496,C00113,P10290,2024-09-07,1,30.29,1.51,0.55
O141649,C03718,P10285,2024-12-19,1,32.99,0.0,14.26
O104648,C03509,P10105,2024-11-04,1,253.7,50.74,7.81
O111568,C03645,P10303,2024-08-12,2,56.19,11.24,13.78
O127284,C00477,P10157,2024-11-29,4,4029.12,0.0,5.19
O126599,C01825,P10291,2024-07-22,2,100.86,0.0,6.7
O100794,C00389,P10023,2024-05-05,1,66.43,9.96,8.23
O124120,C03750,P10026,2024-03-20,1,170.02,0.0,14.69
O113982,C04910,P10253,2024-04-13,1,617.55,0.0,2.32
O133675,C02363,P10298,2024-12-26,4,170.84,0.0,4.51
O119048,C01787,P10247,2024-07-22,3,658.17,0.0,8.68
O127304,C00814,P10072,2024-08-23,2,192.2,0.0,14.32
O127548,C03283,P10088,2024-12-07,1,315.56,47.34,6.7
O107221,C02625,P10296,2024-12-24,2,33.17,0.0,12.73
O144871,C02818,P10207,2024-05-17,2,179.43,8.97,3.08
O105286,C02535,P10296,2024-11-23,3,49.76,0.0,12.82
O148155,C01167,P10148,2024-03-10,1,1441.1,432.33,11.2
O146683,C04254,P10032,2024-11-03,2,184.05,0.0,11.66
O104967,C02839,P10286,2024-06-22,3,85.86,0.0,5.24
O133061,C04961,P10016,2024-10-19,1,25.73,3.86,8.55
O148160,C04120,P10227,2024-08-06,1,16.26,0.0,1.45
O124730,C02883,P10081,2024-11-27,1,300.27,0.0,13.16
O118529,C03197,P10244,2024-11-07,1,643.02,0.0,13.1
O146860,C04923,P10240,2024-12-07,1,276.11,41.42,14.42
O122920,C03659,P10084,2024-12-16,1,32.73,1.64,8.11
O134175,C02420,P10315,2024-12-15,1,45.09,9.02,3.77
O140766,C01594,P10037,2024-07-31,2,408.05,0.0,12.83
O119844,C01824,P10066,2024-12-01,1,52.17,0.0,3.6
O105984,C02094,P10022,2024-03-24,2,173.1,0.0,0.24
O122163,C00340,P10214,2024-11-16,1,36.78,3.68,3.97
O144945,C04777,P10197,2024-08-29,1,35.95,0.0,12.5
O140071,C04829,P10102,2024-11-11,1,185.86,9.29,4.04
O108816,C02456,P10147,2024-05-23,1,165.58,0.0,12.46
O100639,C03665,P10233,2024-12-20,1,142.86,0.0,2.98
O111506,C03197,P10140,2024-03-29,1,1606.14,0.0,14.4
O115236,C01302,P10058,2024-07-14,1,147.61,0.0,4.92
O148886,C02482,P10265,2024-10-25,1,4139.34,0.0,3.45
O116110,C00857,P10168,2024-11-02,1,1030.17,51.51,0.63
O122268,C02864,P10072,2024-05-11,2,124.0,0.0,12.36
O115936,C03445,P10302,2024-10-28,1,14.27,0.0,14.52
